#OTU ID	3min_early	9hr_early	18hr_early	42hr_early	49p5hr_early	3min_earlymid	9hr_earlymid	18hr_earlymid	42hr_earlymid	49p5hr_earlymid	3min_latemid	9hr_latemid	18hr_latemid	42hr_latemid	49p5hr_latemid	3min_late	18hr_late	42hr_late	49p5hr_late
myristate	296.3686342827884	291.6517535548596	290.2610016721913	287.64150678632507	359.24131694633724	316.46058496834536	242.7480193696512	237.33532557215216	269.99919932806023	373.6429632355686	279.8935785598584	272.23501227453585	286.8953350819566	335.83415852049285	293.8756811646828	298.7304322086214	378.9656447549282	312.62338690842694	388.5211289393554
N-acetyl-glutamate	292.03952487275154	288.98132251972334	289.21780122213397	286.22147816260957	355.7209413232742	314.5468882944042	242.1607883307739	236.86899649324454	269.25588125452776	371.7774015373539	278.4682577979009	272.6796034867163	288.0285613890196	335.44378629812826	293.0464005135587	297.2299379907003	379.2471240805045	311.52765974509566	386.8679055919247
N-acetylornithine	295.94345282893346	292.17175768598355	290.5781311488789	287.3436666975221	358.65302917052173	316.52010175774234	244.9205720863047	239.61276445651114	269.91570286468175	374.92629618909206	279.8161263870069	274.58252698125966	289.0282032643858	335.68391345970883	294.956048551843	299.6442993668649	381.1821919079049	314.9758211510558	389.9019014920803
nicotinamide	297.1426425133161	293.39531573104347	291.6494762061342	287.77080150933665	359.6850464470107	316.9393287811995	245.12398527490123	238.470508203966	270.16602541460276	374.3732991555759	280.432274373204	274.877065043688	288.3563625565571	336.710753402418	294.88342556496275	299.9722755502273	380.69671135258847	313.2198795531795	390.06298752795345
nicotinate	290.84582217000167	286.4995074038093	286.9499644885704	284.64904756678953	356.27763138411706	312.0299532668624	239.1027271736487	234.39494541207665	267.78553805810003	371.6290046254887	275.98349472372513	268.9272921878932	284.91986587250915	334.5633879213196	292.77930266646644	295.1733160125317	376.5518373543896	311.01181289861637	387.66055166899673
oleate	293.600278008203	289.4682020937769	287.88770939954617	284.7266959361396	356.82774628148417	313.6130032334017	241.06545713982365	235.48388308933883	267.48003425001764	371.60691905362415	277.099086169491	270.64095260211565	285.66859456152656	333.91989745276373	292.07136518495383	295.8267904029474	377.29857694979756	311.3150573504001	386.85083134670424
palmitate	298.5746256112996	293.9790405149845	292.59489306166677	289.96039723360303	361.6127369553166	318.6653589865062	245.11290724698887	239.6720581599503	272.3637279322547	376.0729172639814	282.1315644744058	274.63778371878783	289.378504643078	338.2493825947383	296.39180281198117	300.95390469889253	381.40743432766044	315.1562634315944	390.9921108960191
palmitoleate	293.67002138952483	290.8372841401441	288.7431802192781	284.4241792075654	356.2840478416725	314.46939406768035	243.35806344599487	237.64456631123386	266.86340698533155	371.95305728799786	277.7535891095829	272.48681310292443	287.15969848919855	334.70848155535606	292.3452530713431	297.349103581716	379.0469769841515	311.70331968562243	386.9550304213002
pantothenate	294.61441982262215	292.6558655500922	292.4277212479353	289.93307799479635	360.8259185716395	315.29942711543026	244.65005364019578	240.28839871754096	272.99097335251514	377.53072445956224	279.27814444860564	274.4642889634337	290.1947848592583	339.5579571450312	297.67504459465096	298.87803631281906	381.85802400797974	316.7599965522575	393.0257936032976
phenylalanine	291.5851053303719	289.70777417521305	284.2329215367678	281.0871562910869	352.51893416183043	313.22901585849434	242.78286637472664	237.63287364339328	264.73288763509663	369.64035441595615	277.88199651266393	273.6157536244122	286.45014557280206	331.09554384446125	289.02018774709256	296.6576526072744	378.7095223640058	312.573200014934	383.71334516766086
proline	297.3567431972152	292.5209135565509	290.977127355063	287.79786169403667	359.69648538935763	317.47602665057946	244.0378911410075	239.67296848277283	270.96919210157836	374.8491461217112	281.3131239558585	274.78591578252934	289.6313789121068	337.0941926578825	294.9883609429791	300.8431240877762	381.54233452031775	314.01876543921117	390.0376885848232
pyridoxine	293.8460362293959	290.3603231887807	289.526395624324	287.8036418188732	360.2829920611549	314.0542583071816	241.95974241100654	236.80889473347662	270.5480051974501	375.1560480421875	277.82768768857756	271.61062974132	286.73330772809715	338.2796630762223	295.2911035991671	296.9717961316492	378.7967611322497	313.30050897569834	390.4861137531947
pyroglutamate	292.5376153905863	288.0735128161179	288.0522329246477	283.74631653877253	354.36591354298685	313.4725859978915	241.24977492788935	235.5464427314679	267.75320154541083	370.009377330274	277.9423606156078	271.62112834222506	286.6566678139733	333.6328805958802	291.3473372020796	296.5516276274052	378.3206555133506	310.65426645077093	384.6219845624248
