OTU_ID	sample_1544	sample_1552	sample_1827	sample_2208	sample_1800	sample_1575	sample_2147	sample_1812	sample_1811	sample_1451	sample_1300	sample_1728	sample_476	sample_1400	sample_676	sample_1663	sample_1388	sample_1495	sample_1576	sample_1284
noise_ms_73	31316.514600499588	43402.42722277803	49017.99031777523	473627.9193773968	18521.767788138	314261.8581526848	43533.29433911915	44011.5091169235	41045.3632580896	2978.247222752644	1572.017027901005	2514.370328642909	74706.36795360205	122817.20746533394	25634.774587964963	34137.02756209603	5383.641558793933	29421.70940613447	263254.7155161589	13764.5840465961
noise_ms_74	15525.362836782886	37050.418671487634	38406.17928121573	18798.84712906194	43597.46907026314	144111.6629460721	24579.61008822772	14893.596550058854	25829.972920282435	66098.79942640293	10106.770287066098	20357.912915003453	67497.39332597386	9885.054112148337	9547.562426776243	25291.633966179703	14297.162209077627	19864.85370498098	191788.7972524914	46619.569985936585
noise_ms_75	34328.19569750359	158226.44694216704	47157.36853698345	28442.266712669258	55663.12679815962	111693.0350558007	26548.95594546336	6840.731641419402	56976.90427460487	43942.62535495696	8170.924211623058	8184.325682274472	248758.58917804985	14711.0397813892	24951.80506862407	56612.20205939739	5488.6427267630825	15080.384135481014	24938.67122931693	7051.617931446621
noise_ms_76	471892.22457946034	86247.27414368554	16405.70191841108	15622.365873572277	51551.66155202698	60134.10677925272	39534.704602566	1911.3922091334807	40416.87773762749	25277.000903558925	55601.99598135882	20725.718874376875	260986.37139866463	25027.187624885457	8418.460868885422	19041.99449999004	4981.166206708366	19715.608740581967	3530.916121974329	20680.650143600604
noise_ms_77	107802.33385893976	67180.79191782077	24676.05656090376	49067.36803491532	53885.68773609279	45362.5200338524	21892.25921267551	66993.90487331313	41188.792803132885	2740.1058596302523	93198.54699033844	42253.181799245984	187878.14855055467	23347.79302675778	27894.937334074843	12128.757957787777	14019.61650395764	39257.9560027608	44260.462533672784	13017.679122199126
noise_ms_78	50239.05446664075	10879.21458101226	43072.66303976833	53136.08635329657	38840.115974707485	29997.88820900329	46795.09131791381	20355.661468818093	36373.22248287564	42744.86711455808	39092.41357754298	12706.89612529014	113505.93140343796	31505.23200758657	30242.2876675084	9325.1456799704	31853.34421856708	16959.43959178316	46951.82161895172	88438.76081337573
noise_ms_79	355983.28105593374	117492.03654560725	7884.111197579546	47389.07597124033	22570.944593298333	41323.11605711049	8540.549953170717	48167.744847364986	135443.95114395046	41800.63727122078	114832.47104621067	76174.08562842221	276171.35562570946	3000.9981257941386	4970.55629505963	5569.325171237012	29295.004867063064	12184.108731127848	255638.12640749905	22220.66692408665
noise_ms_80	234388.49702835045	137582.19653128428	4950.1433413632085	49747.99700988186	34556.95821330312	129055.8913169558	31413.068633798204	13356.245172738052	21698.99819951428	78320.46570013379	11317.076289775774	18042.49596254713	224594.6833868284	25106.73414418445	5396.249508962796	23620.03695113964	24703.89676368659	13170.621130164578	12097.762680690998	6236.069040633546
noise_ms_81	75921.13153418821	61870.41469127058	41416.92416873288	10336.518628576763	43517.16943224274	43990.49004929319	19301.68065341229	20706.04235945448	51154.38871341684	13937.524647164855	27180.414379864764	8075.227251172795	48841.79146258715	34387.1359977172	9188.916308697184	20222.789637585	90480.27706505544	3680.234586731748	39922.34126159216	28769.211785579064
noise_ms_82	133564.67445063285	115527.0855410552	24025.64466763752	13174.238142076574	20503.62624432156	51967.33499788127	51518.56447801148	47907.53696879716	6353.083175381935	18991.01213836647	28672.523717349653	16858.028795707578	51568.01470825548	2491.956193606796	8699.936180816927	11717.003480842402	11789.418839183936	11395.289118812005	31828.14637763754	4860.775104950681
noise_ms_83	44591.1600147763	133636.06206881555	42899.68867974481	95125.54271661091	31563.598659194715	74429.47604918171	62096.90377059506	44639.90557379348	48605.4021117433	26829.37196067632	17157.451616666804	15408.435936038451	21521.939575624056	14670.909759931938	11141.244871155066	11571.03436755494	5463.887187587362	22947.63764676172	100556.124686551	20246.168947363043
noise_ms_84	97957.14396012874	31648.896618684	21490.53537875099	102287.02343698728	11813.248661688363	35751.810866517444	29255.53615245139	31185.25676508886	36322.0959847039	13035.47825517762	92614.1523229467	19083.499227512748	220423.5247510992	5762.8754769417465	7336.353518570801	149533.35661681485	6905.948823113775	6117.924161115688	29714.236050947213	105258.90746397956
noise_ms_85	105401.91860021884	60256.526519483305	52601.68696075726	21606.216484257468	31852.67177412508	34250.49083207339	14764.592719248025	5391.51195186897	8507.946303477225	25021.43447000625	16119.99904766786	13479.484093887851	174903.40125900265	20042.92120489916	33177.23714204066	21173.5297756654	19883.03642036896	18552.03184675391	80935.3183970761	3232.421968284121
noise_ms_86	306000.2932515301	28449.82504308996	380993.5549015089	35474.839094740026	48406.320053182215	49425.24904675157	41101.49586758084	15632.303680622132	8442.249143659748	64776.2215480332	5076.050871562667	1515.6768824848823	22713.49132208819	23476.17961672807	14434.351226077071	19155.87341469164	43959.02043823601	5446.652933578495	33084.50306257261	29899.73574066028
noise_ms_87	49875.445587858674	150791.88377544764	3245.943112695892	36620.554739145984	33675.098813803415	32864.825250486174	12204.58842815094	47093.35213061968	10876.883330227354	41789.918031210975	45914.26490687686	8724.90349138598	72230.54177821986	19776.05404434712	16369.335698066106	28943.420976150926	261722.65617265968	14917.290691426137	31622.900591602804	7335.783873690188
noise_ms_88	48985.77836453501	12465.804854648051	14083.742556006644	60548.8145978562	22357.902916888303	31150.12931562852	60259.33064493384	22957.7855322362	32102.23330730688	14129.68051875217	17240.477836713395	278200.546946757	89645.77785968887	58782.957313418345	7591.869072343189	30133.714684911112	33147.373150241205	35847.157205796066	101193.03843825772	4008.071297015543
noise_ms_89	24063.67203715686	13765.25855519298	8506.835935356083	12447.24345554778	11985.568304468912	20898.460067892465	17902.527444366522	90546.27872612028	128421.7500593219	15854.981841908491	28431.07852731104	16796.012190473648	62460.47457939517	20002.414376855144	8661.775669832467	20731.526785640566	3697.858690110525	4746.445982882835	13501.165437030086	34239.27462496304
noise_ms_90	461992.6542206631	430837.0942736484	57793.44919816557	10367.995981926057	15534.127183072422	98469.79189733126	33594.311828999234	7770.164864301332	4567.690644175651	55128.48217490788	23308.72813795468	27622.955049998345	97153.83393725906	15063.06498322622	12655.87025961096	4829.013074338644	4385.216370887357	21382.604031852068	31101.582015270244	3408.8750548754606
noise_ms_91	53553.5018573133	24860.15460259357	2767.683773958008	5156.619823153122	10648.816900974009	24775.025512932047	65074.25329413505	4006.274907000562	4875.837650711034	85529.9810219014	9491.029426653366	82591.14548965776	254540.37759660897	17493.893486640387	14027.84486640827	1452.884881983227	14869.25584005694	12461.204247949769	51073.67352917874	104082.25939345756
noise_ms_92	8360.750499896041	13761.058318406422	5476.198038933064	13852.62851407522	24938.689768235217	122222.76444716292	83399.01979760427	71428.73014592477	47267.10904761157	254570.9723962675	46160.48218347471	3860.798487434179	244670.5087909464	25284.5785958384	27047.36777975361	45000.32687745316	19506.288687103293	43749.49764110654	102947.85320548332	31261.687877347613
noise_ms_93	34672.36973737825	465790.5479271744	91559.30738652268	28399.426761805906	12726.671893451625	16437.571917031793	95413.20248250852	38093.91737273162	19040.31636778184	1824.080262128299	23314.98924354342	4685.015032803674	47475.60713471397	33216.88576120755	53487.54799775211	16116.258612480531	7002.399418619769	18156.6802412056	190380.41157970228	5499.6366509237405
noise_ms_94	141576.10563374474	202346.5120434878	27642.7303068882	11005.877110882951	23572.03374746262	540214.0028520282	20184.222521035845	11920.68864221694	16663.961463972075	21148.20913136504	69807.45277523789	47707.40951985618	99161.64197030183	6423.781156476151	8084.218789754206	75872.42703526057	24114.29749355934	32283.305633155047	36951.73703717494	26819.906378540327
noise_ms_95	162235.0898485446	30102.48017092421	40406.16790606531	4184.157162431264	23350.531605514825	80975.3897475726	10085.240676545856	42638.518670390265	23560.70199534494	42748.29737754334	32512.435216048714	54837.56933876502	72380.8767332284	63823.72097657652	4173.417270562951	33045.00497222835	55574.02141253711	36866.99485467437	45041.5589794374	5491.059415751925
noise_ms_96	12887.98465324087	167029.34713775828	34073.30506901019	3728.890706787959	106731.55053897102	51409.23353357913	27830.123601104024	52080.90356677524	5323.551182421763	15208.309669078964	2897.1467641227937	8466.012406844457	314802.7693567949	15268.105603666116	38579.89887624315	10351.72439790472	11257.867367517114	11811.58006318403	23198.352313478405	17754.758892829803
noise_ms_97	94644.37597486844	44427.97710029413	111826.44890801974	8636.081871540358	47415.2283708482	169106.2907126903	61857.487901106	21569.85545470701	134160.5611966371	16016.4665397696	36390.03071463026	7877.927125459187	66470.43657754207	3315.215873589031	11357.13459975675	31645.90515394436	1256.1274630942908	25743.00252991532	65192.17042316335	5090.949585434114
noise_ms_98	25485.43723951853	16541.270224734886	38867.002261297705	34933.815557700815	16691.180175742542	50453.35390571605	160396.42993141065	22375.99663472899	51526.29556142128	32351.0987581053	9047.500988508258	109364.5349696951	280684.377345629	24839.0704219082	31787.899791222382	9907.230825016606	14342.343062353117	102991.18214316876	46316.74327549212	22917.236227413003
noise_ms_99	141754.14440586636	17881.39968451903	51175.12120363426	261222.7638639217	13306.07150591604	75013.08528411793	47277.75327963055	14602.95167816371	17704.271703497037	4203.320394599167	22665.05141069418	30696.25306022544	147367.44451506107	108748.2903403742	18039.136232323035	44182.24405144419	95621.55323539814	10877.55377304161	76318.94450930334	54399.8828436497
noise_ms_100	58727.942538292526	39499.11511543168	35615.36163551153	129653.11503297614	56039.77256258357	33014.8247692274	24967.4319478934	18500.97586798049	34925.73384601839	11505.21945725154	27134.19060267388	7998.8396303245345	44871.695903388674	114818.68415001644	1163.7085494980342	19033.38887389144	13099.931581672026	75514.2422840533	55016.17049698895	4824.327027298161
noise_ms_101	37274.333016857	55809.31385238128	30414.58030124285	139273.14741435775	89026.57349991986	38067.11357146689	7468.093261429113	25096.4906648798	11341.522150413311	5895.530947737529	5327.994433506481	13549.5927841228	204226.72012546263	32535.978638370707	25268.85568915604	9681.134514631463	16611.42244198206	9868.483242322707	34854.349751292306	8296.418058969202
noise_ms_102	46782.76921581919	101538.69605845227	9644.502894746194	82301.52879828871	49330.91904208455	12851.247582636292	64638.08890455113	25385.056620417527	6929.581763234732	47655.212395228205	18871.97534053008	6681.460642303292	245390.89067649184	3260.8537198501003	21182.47420947176	8395.034057426341	18013.27635155359	31566.38353067232	47971.9048272845	11258.66104129006
noise_ms_103	435877.117924156	181220.9450495894	41789.34310511333	29496.75848163088	22420.25614887844	93191.85915937112	18948.957204695373	150602.9341526059	4644.204965635149	27676.6547336136	32911.22675243269	2159.1125487252048	171725.93396786196	24129.019457833067	19055.274995915173	3106.2007437993	6792.061338643963	3094.4797863184763	30221.15797567298	6088.394974903513
noise_ms_104	47492.72663236078	132149.51456708566	12338.919765629616	23834.03637870773	98381.45461251128	134544.39522091844	23351.817932248505	14953.69222636255	160129.19867637302	32826.763304670254	4362.218174903267	7582.425770066967	139904.33361008755	63267.47764421439	5538.310866224926	6052.368675241468	27731.16437973404	15907.577776725177	16148.463006121214	17850.072116621333
noise_ms_105	10209.377538505538	43996.72378265616	39071.79939514208	118227.93612492376	14201.328033976262	60599.50801745524	57980.29026156048	69062.67946807464	72566.29271931098	7153.672316466165	7035.34341124089	10272.510425770024	158417.96480275664	9622.228630459444	63487.920909411616	8067.900459929372	32042.428202660383	10405.732907882397	27103.65287663778	5277.969142018183
noise_ms_106	102522.0129293617	37512.75469511228	202956.44253448583	46802.18859990157	9530.931887383778	43419.47493805902	100988.76800927248	20153.807420376448	1643.0339318199772	8887.284323053455	48196.21356333297	66874.63352584618	32600.28726588637	76501.12871751343	25988.042560427715	17239.57078973682	27194.44620920581	2289.3158520713187	10064.773615817545	11496.291491363256
noise_ms_107	43029.785712937126	58207.34863311832	26079.03259522005	6857.851816165893	25102.320744930545	9499.909989583635	69946.92570017064	27420.417649273044	37579.40735946576	10181.085498241113	34309.34785988826	1988.9827538518207	27975.98000814917	11321.941415976424	2770.4075749458834	8443.003680159925	25297.25689645574	13504.712277638242	95100.65818454216	68156.03036833541
noise_ms_108	83899.65254775692	189507.4117792545	6900.9306317000055	50759.38100769228	7066.18463097093	25244.053283293422	104438.3407383617	6573.324749575933	27914.325152276084	36716.16286066439	11506.434136770144	6118.529002143942	340413.6320728125	95441.41580975318	118987.58469867738	14950.675026679532	36769.20547698751	8124.443644731295	149273.92321550284	10122.625276606212
noise_ms_109	178764.16866268613	100150.35641686613	42010.26037135311	184845.38532234184	12631.73729959219	45805.843769109386	14104.712875345242	80606.50926134545	42531.26027689554	34855.16583833112	93055.86067432632	3930.42003400126	37771.62872524023	3803.660978422064	4672.219034367023	82707.34604784196	126352.19145721692	19617.451556572527	136827.0647469009	25942.03237314405
noise_ms_110	31116.413013421403	20570.963989619027	28128.555211053485	18151.4215159586	41266.2668768982	256269.7502777521	23787.151072960067	29019.89473080506	83822.29859978346	17373.930864912658	13567.214042304371	23647.89917256108	590488.9976235215	92528.5016702938	61693.46890662677	47494.24184288179	8271.206127267145	28542.932535171924	26088.74542695557	34720.460620765174
noise_ms_111	68226.73190412052	28127.32288600648	67763.05480521986	35844.86406803464	21821.0855239214	92821.00571153418	42582.00120061809	3514.0642850190407	39595.754226176665	16925.442653111913	4771.240868937468	10028.827188591937	133431.3857584911	84636.31120675702	16989.394073316063	13424.872704058169	78100.65036412809	6969.851540992785	103279.13379756988	14005.387360494367
noise_ms_112	27086.43920485321	55898.44212396952	29779.205208074385	74993.10284523408	56679.81508706885	75607.52244538942	13017.272922806802	214670.68086092573	27114.31576502498	55704.15946730472	61056.11495201233	18847.32263434845	288355.3790351114	14893.86775550646	31417.403311672955	8693.383615334045	19656.85134292266	34620.83160212688	31399.61823879146	2989.204526097532
noise_ms_113	200675.63596026736	35668.685173115446	134242.52629956277	95516.02920657636	43195.50542732631	40467.71156411206	14358.490532058617	10795.417067075789	14052.265702739584	144286.48026168792	23067.69886277514	6630.483507330459	246056.8397826129	9723.324916811616	9728.392417862988	30581.252077721227	84879.89563425285	8183.063957077597	5526.936544448402	20040.79981065418
noise_ms_114	115639.90409946012	98294.38726979303	14171.156110860364	94234.76327785892	25685.618045178588	29648.91548113117	95432.02924322984	60661.65726365941	15893.895119160316	80425.50592547342	4119.23844933379	8332.998792561228	323038.117969638	9758.626177490807	12117.787342051057	1713.3229373408512	58698.27515687235	14728.963444277946	88527.91667465199	19978.20972327691
noise_ms_115	67046.0439788765	60996.78967572741	19317.559902865607	24884.796998408445	50565.9182999457	157900.56763412495	40635.05477046373	98248.28232185535	14864.796173424218	8846.725708963375	94089.7250469039	22813.019754389235	171403.34676432618	11730.338169024544	9074.248370153358	14196.37353605792	152216.00266112929	1390.2283234522486	27376.845048926927	52997.857298370174
noise_ms_116	5566.770086424604	326280.0455771409	83569.78140144907	12788.457975804611	24755.293340561253	206593.3766247277	107963.8253389763	22439.250280194	34517.289583672406	12375.662047234728	95608.4884948635	28720.999672115635	257622.81536136023	12897.0761742026	32462.76605662288	13076.405203413542	10377.150044854145	14704.704137026916	67123.01086094171	11846.691894847148
noise_ms_117	201279.0828891715	151597.71594130085	76946.71792194372	48432.50942350011	103818.92908919696	176593.44768904144	131268.88518443445	50195.935104954166	37542.97251477073	41066.81410290281	27189.26592490624	57921.2378789678	201928.25461926067	133156.66683090507	66023.43634570415	157333.07098464214	9016.6078073406	79998.17135260008	99069.6347817668	40548.68931181111
noise_ms_118	82523.55831720069	77791.52845135325	11404.56582939132	139167.378442599	20042.282361844867	53610.53484370546	43293.61741141403	16738.597274533262	43357.25084092763	72649.08587468807	11412.530576512914	118174.50045471512	294664.5147342607	6481.240634708483	60877.83531587121	19524.694298800867	23923.16231542069	18524.493679644103	24231.338986264804	95369.41097304189
noise_ms_119	83587.75311150095	332818.1363711035	6687.2124121051165	70773.64777353371	25261.56284749704	75206.0374514283	123297.27030161256	51385.65411898287	77938.25817478662	14509.839442103395	16938.68440511246	3482.292445707425	326914.4371909995	6308.426267260297	16350.730551301594	25880.700507877533	10045.805582836763	6293.250377644645	54003.42084175215	10995.183066562697
noise_ms_120	68430.44290848715	178480.43652157235	18488.152701053023	48678.51541080166	43614.61465451794	104534.942751644	33696.11654091059	20959.85056078809	33836.17497820639	4563.953151238581	13133.44978020474	10698.152190453606	42452.22211430784	41911.955154316616	36569.20166431345	13603.579534887427	8057.992311927222	17115.711295058492	53834.047146052006	24173.35449024025
noise_ms_121	133400.00627938655	597677.7296884648	10765.789185324944	39259.86019740391	8487.136233229767	115179.49852006546	5986.565043790298	51936.4322282119	13484.88168390726	17168.272984103354	12977.153111604326	121823.7209773206	196565.3491866112	2541.438729214727	15004.581829834182	10119.982182049456	35358.15062199119	95797.91029604194	43064.36948692931	71340.82224949395
noise_ms_122	90352.77566315894	26922.18243524399	13182.927743404902	101500.845066947	31727.94314877661	150279.88925209598	40311.9407309328	25402.365477001786	38997.06924628912	97013.81884225324	4273.697136744745	13899.266176183462	76394.0994584776	24173.349314526968	38419.88545905412	14641.317641933174	115617.615395537	40438.38297682372	134517.5265046718	23489.40689642515
noise_ms_123	101018.16952097548	32478.903719040663	12697.696185443754	93032.45073060563	6543.280628958592	59200.2351437165	14010.308748117122	232634.5614160776	8297.441471146776	14937.63557983955	51495.13437288055	18487.560112938525	36019.25322784441	17677.718616151164	32310.427688913536	67273.80028440806	8895.392372009055	40698.11216047634	21009.019146418446	20557.31825365649
noise_ms_124	72028.901204769	29404.228929204324	13028.43124567344	31079.22583519568	101634.61173670393	370468.1859463883	157579.83425804484	43675.06915828325	3248.120505695988	20428.828675112032	7267.613871786118	8394.202594744402	172658.7398446509	21414.26423763009	20443.163853662816	62010.5382610429	7932.279115328652	6111.40696999305	59450.25885452204	46554.19688181805
noise_ms_125	31497.479476640245	54261.21689513693	5886.137231337734	461414.423440799	49613.30021472972	420687.8639824023	34024.02820771204	9684.16172199283	19127.389390696764	11916.604847328024	38016.816183679504	9737.60180086566	114077.84182270654	172570.1772375088	23833.8407244441	6664.452522242782	9157.913962465913	31853.463749532788	57714.23209918476	2028.0958709470028
noise_ms_126	13800.087680347378	47331.23882207544	14295.785741869588	18308.358007466613	70421.63040927827	30678.02948144849	19079.178563772817	249155.24327296493	4562.7818199300655	21198.84876977717	10866.961354819508	361211.4918689487	312292.4124267791	11265.636444962014	11026.039204855202	2789.2209582596706	46428.11726667181	13098.145368452791	70044.7104544501	12003.802029240936
noise_ms_127	32076.50971423401	93867.05929015536	43667.116195394825	95731.6932823249	33277.17301004314	104064.71461142931	67819.85077033474	37992.48359031581	189508.5776725448	17916.313292512605	6013.598578305976	21698.42118940224	106736.26428323767	9012.055243592378	41281.39564807406	43649.6077641337	13271.29279112512	3974.221808141582	27240.15589829581	17473.660816863627
noise_ms_128	99230.47301022217	99961.5138580521	15911.385581774995	224668.07441408947	48874.194450881	260777.73966069616	4798.685992874719	35081.585829741685	197178.54852231097	11490.376860455386	105833.55613353716	6552.371337755	181680.2372161896	10607.236269575882	11744.205769546728	3139.917159565093	77962.64550395077	9941.564029156403	163103.1895280063	68221.82095903777
noise_ms_129	246816.27358585	41171.53692829202	164556.96338607857	60841.131566559765	9343.887030696573	55143.998704556005	15028.717307288309	102351.63190272612	76032.72315292098	11564.636226335504	17066.207288504167	55181.77400861005	223303.617130012	1656.0952657395312	6581.431558552907	1262.1333558700535	9773.122463068656	2082.9954400834968	209057.3768519493	40139.840491976654
noise_ms_130	246626.90949927503	39946.40362707405	51966.72576305657	28856.42882466606	98331.65328005886	114127.29749850772	82826.03305137667	18265.21481299501	19660.074493192253	36559.267455090296	46823.49100570717	22749.675246672523	31326.743690862724	26772.08415192403	7205.049175915052	31742.445048146703	41639.51276174932	248735.88441237152	11392.672610675569	42228.15743415038
noise_ms_131	6514.985992526476	23466.582742193863	18713.63691055701	50600.92144247019	5768.010048591836	51991.06604396564	10179.581944384803	24306.289395811607	53141.61298848757	22750.43628986217	20481.740699851387	9950.983582667495	572025.0383897811	14364.493666029484	20432.802944976407	12802.720670494056	32978.61649735836	14330.565670978403	73143.81285903782	36447.68014331804
noise_ms_132	55617.78464536483	214464.03800673527	18673.125584625566	2881.358381235216	51348.811598139786	31879.818025317043	218376.29843154928	13052.53720523858	90886.94553049712	46501.67974876383	6812.32856260452	64315.51922208045	74648.8770411489	17420.5987291917	5222.837926573081	26356.44758730312	4075.4897166656256	65633.25145102009	16667.17912221441	51381.42303831131
noise_ms_133	29638.99037073676	50293.90332752241	25516.905686995146	34082.27715898941	99292.44582080567	372806.8150015917	22281.13657231226	12061.993254942696	48626.82859649648	3869.723881250252	100031.28499749483	854.6281740470707	129287.30584374156	8489.09801969215	7040.587761573535	21176.0404886445	38806.88526529832	16594.02802544886	31606.01287415458	20135.87994425508
noise_ms_134	112370.0774804848	82018.57159625688	1762.4204856401282	23180.31534167524	21568.43995068209	104033.50614125335	75510.76172704903	64752.14562854083	6431.852148682843	47296.50747527205	4482.61176467479	10296.812708287149	986359.499718438	27025.42577296106	10313.56248449014	13795.647680933342	22239.27501073665	11660.390752702371	29466.64951565456	51804.950490446194
noise_ms_135	86353.58638565267	93919.72293197027	62599.99763712141	139293.67858134073	15386.726739678896	208822.6408594963	32159.59889128816	21118.88913526208	13469.687559260445	114400.07633583371	8835.033412351537	5958.088920258875	188245.69708976927	7959.30443088295	21504.538524536594	19647.22204482668	21236.28935446585	30403.6751788601	163659.72404376644	19993.514481879283
noise_ms_136	59174.1916110506	89247.76978369827	87138.770807397	20698.866682626136	76858.96015184121	22172.54165783336	27504.65687756433	11268.371312435276	12405.474535911737	33173.90829736857	10890.14113944499	5430.918599130986	120418.8683716582	843.2065529373842	78740.01123169117	71350.43716971905	22587.414309272102	7090.717141263956	161812.60896408113	10860.767850751274
noise_ms_137	47440.65704132048	96053.89488374058	14167.46242457447	19180.80751254823	25932.414404646723	48497.433890382985	14612.542367948978	57606.9991178918	11807.999203395326	27779.55785359534	25562.89341513879	18498.39695772876	153667.61893892186	40897.473694548506	2819.042640172318	51440.08445811155	72085.26585985649	21261.3622368095	13287.085828711814	12648.966730545564
noise_ms_138	39156.71316655918	95415.66518452164	330919.19804892683	14659.609606428918	9177.309735929242	307204.9829115887	63152.74501784879	27998.490826396755	32318.484954911404	19481.36560744504	18792.84672450665	17227.958825737664	417746.5345995505	59670.83491802948	19847.429999244687	17996.00524369767	39023.44986379233	1588.7661167032163	124364.68181538816	10057.983400345096
noise_ms_139	45091.66393272111	51583.734290812616	164244.17131265192	33222.119313686366	16670.225350649853	172555.93750410533	42301.12435950531	14952.832254089142	50167.35083333233	7741.281463535465	82893.36896344992	72885.94693325738	140694.61538952618	6273.543179296056	116830.70098437334	15587.97329763188	114292.75004996208	75741.85064344226	155390.7121784719	15892.276937474042
noise_ms_140	97749.7801655908	145053.65321994186	42987.89530569782	101779.35014892896	18255.96034748122	150589.17577335093	28555.481906247715	88105.7173793945	4859.897483327198	13663.28286733275	12082.168112825795	66931.77329907083	33780.82904244899	7435.04828721451	7859.838191607007	29020.074433819904	85458.57933154063	37015.42437201224	142398.8472119707	9375.05522997192
noise_ms_141	69207.68499112231	108033.65476833418	31318.23476460415	21587.878758499213	17215.442861472726	178841.03621381146	115310.83925001616	128622.56814073144	115107.46475266336	49707.95425141138	36508.65338890281	11673.750188951804	59085.148881729736	24091.746306946057	42007.85926207249	56974.02009242909	14092.95345454518	26757.75105587405	151699.30299665278	53063.918186038965
noise_ms_142	30077.050494386345	44659.987306677096	7932.480870499964	18007.72095575634	32320.07617366346	133381.5191895877	272906.19852092915	12496.89862747142	109676.51391229036	12634.13619790173	14960.190684277588	13757.380454929758	374214.49095597584	56408.00599776116	80351.9043349586	20931.668418285823	12470.243544016002	9258.155240497315	38490.40158341338	28624.489335584625
noise_ms_143	125319.6925346522	154929.2306249982	185729.75980144303	106577.34942235396	31884.690219591263	132842.16145719402	69480.01912444008	9117.30864155802	14996.199403667437	19477.35452290486	17790.077271288876	30829.011619257795	505411.35353044135	15552.931414339377	11125.070885294012	5147.527184331216	15983.395300775514	15531.626221240753	97181.57236798972	5281.896052012571
noise_ms_144	119054.13768361157	21571.443134543475	15092.65122750769	15393.936747322232	152620.6643217725	60653.46373358665	27666.919817788195	25610.080031973022	142215.62682065155	25267.70421218645	4928.040430457012	16693.44580911474	104602.58115852844	15270.24871622698	19141.5997477784	16848.029510453583	8532.983444643938	6477.2110778058695	10815.278221480805	120239.21132998656
noise_ms_145	20668.975054206287	185095.5075730684	82052.3453431689	24457.899272077902	39393.09559461382	16021.31133377807	178189.11241968008	18599.0295701462	59853.97891723257	39409.03527667916	47244.23765989074	25214.71710340388	137208.60975873802	49517.67256036247	8484.518925229937	21593.15919286461	95244.15764391916	11105.02922178965	48436.63282765119	18092.66356128524
noise_ms_146	192246.9102485524	31706.33086150817	2751.7274504524144	23916.29232259681	26196.70594287277	21176.39414681619	40323.36842860486	111055.00460098972	206222.3908716968	16645.927678602195	45718.55820758927	37255.27856195132	117060.62320283544	15609.532902727997	19637.538733605583	8702.190448309764	10889.96541242747	6032.625552754783	41591.54474003884	5268.243635327713
noise_ms_147	204297.7295262114	181386.3869754593	9321.991790327043	17835.815571522104	10434.574831606007	42632.39166384765	78828.57062344952	123605.4306956506	39423.86047769066	28410.744059546432	15945.89426928195	13869.461923086115	187539.3502488166	115365.98279337968	3230.7173142139254	22635.25903207756	25217.9922577036	5603.121521502148	118978.04784082118	11359.981037987138
noise_ms_148	98240.4212348807	142733.17215616978	29795.392636896624	17279.950282197733	32135.504551318674	100732.7170721418	35186.14935877844	7639.5822131649775	26651.29224767503	5195.299213910257	12905.847028131144	8972.528895217087	74919.9050705434	19274.561958588576	16694.701979921596	7784.361720773027	28833.78834093179	12347.771627348791	108165.78874336153	22621.83963755169
noise_ms_149	50226.73538917558	10654.150635412268	17167.28074500527	73485.7513624556	82313.92739587033	56030.30255743914	82674.08531919344	37522.88290787131	1435.5420939165438	91075.42770246728	9090.827572354452	6401.086733816227	2511698.599741805	7092.768021079587	11118.941821025155	1472.6793143078385	23860.018885966143	10889.806977321035	9839.453244624025	9467.655732697847
noise_ms_150	192807.04023973423	23787.40253233005	6118.723864754802	62918.13430531766	30132.56762748255	99860.00492349696	55873.70898438757	63284.93366409085	8930.417819059045	31936.22268105043	73890.55871889355	21731.14435395056	263803.0786472212	21246.40174975634	9352.416293469498	36693.13479445725	28714.436776070783	3648.873989470914	70848.7004861684	24832.03079856001
noise_ms_151	181322.6955879737	6260.40335718282	25860.88331830505	9578.012323708392	63498.35383282559	125102.74325387478	69590.02477263831	77087.04635629614	13475.292829697431	39647.136083457495	25521.02344310253	5410.242721796267	528815.3299516521	124447.32783464836	9095.765426422977	10354.866682682376	8585.203984267871	32654.0311233434	283508.2168947344	42385.977431605694
noise_ms_152	65280.55108842186	27261.63484174403	10521.92476405564	51919.5868290872	7375.077795741249	31949.64510592713	20887.0248087492	84827.81944223373	73578.21546009171	12258.315272066577	9454.983045417064	5959.965308777316	516884.76725221216	44558.57772625868	19195.54757634632	47629.44384268782	5279.664865573208	15716.389032637098	74970.43273733588	7341.845140392377
noise_ms_153	8404.18216786659	29568.212960005083	35357.469421166454	43348.1026453523	98365.30590109088	67131.6743040523	54706.569435094265	6032.203853957521	12203.87348061974	7973.668040314283	23303.918510067106	9087.304282958168	335779.4591499544	4063.170618580377	14706.573536917462	9256.515896534873	90669.78676806256	5406.628767673322	8660.259117618885	23262.01343790044
noise_ms_154	29622.597385825426	246261.92132092165	7999.473231158409	68620.17303811485	64671.02346336354	23708.380229687595	33032.14684031892	94858.83738190138	7937.110913159071	9814.30006729281	5882.467766733915	257038.3783548731	467203.6425035914	12273.319745824338	5720.335542388268	26098.82320487772	12906.849154622256	15228.081759139794	64444.668865978245	5602.823882305428
