OTU_ID	sample_2353	sample_2160	sample_1861	sample_2187	sample_1533	sample_1828	sample_2262	sample_1728	sample_1799	sample_1758	sample_1760	sample_388	sample_1347	sample_1558	sample_1401	sample_607	sample_1546	sample_706	sample_1543	sample_1600	sample_2192	sample_1811	sample_566	sample_573	sample_2289	sample_1740	sample_1427	sample_1337	sample_1825	sample_483	sample_1522	sample_1832	sample_669	sample_2222	sample_473	sample_1500	sample_1475	sample_1520	sample_2158	sample_511	sample_469	sample_1489	sample_445	sample_2311	sample_1774	sample_2274	sample_520	sample_455	sample_1387	sample_424	sample_695	sample_1637	sample_1275	sample_1733	sample_429	sample_453	sample_2148	sample_1479	sample_1535	sample_1644	sample_1854	sample_743	sample_1464	sample_517	sample_1484	sample_1357	sample_1622	sample_1456	sample_433	sample_407	sample_2171	sample_685	sample_1269	sample_420	sample_535	sample_2281	sample_461	sample_2369	sample_382	sample_2167	sample_1707	sample_1560	sample_1443	sample_651	sample_1291	sample_2261	sample_574	sample_1276	sample_1372	sample_393	sample_565	sample_514	sample_1804	sample_1298	sample_2219	sample_1548	sample_726	sample_1263	sample_1678	sample_557
noise_ms_103	13904.831359880342	19296.79525354888	5830.473342040439	40264.92296274501	169408.69627785572	28860.40760035035	10621.018090272655	2159.1125487252048	14410.2618077993	6865.127153267647	6695.965230567691	609069.9194150436	5500.121713719699	904652.9630514483	89327.12268121514	5881.555463091128	47046.67756195343	33537.06400781358	90728.44079016992	171590.14301139576	32375.691137692364	4644.204965635149	25147.46120274157	19249.803681055964	62567.942821911005	12239.781117424867	18047.39879644724	6726.203020918695	33290.9303566052	100446.09254637192	269700.9509160806	8730.278760251578	26073.36766856851	143588.99352242012	587435.8470042777	11948.827669720988	5637.490589285042	398547.1748726168	22478.287985445644	337149.01298009494	153082.35855237793	3433.551320090626	1837199.9523743184	37554.379811042105	34354.80744730621	10379.298305989068	17300.96294339499	130900.77507116616	23286.272950811297	101081.8249889249	12274.861168080954	7116.65227132495	22612.338114057755	26013.564304583288	40502.65497060192	76964.35885764389	105792.36101963502	55088.28443006038	45834.964064397136	86284.91179379492	50169.55006088541	3852.465276588418	12543.461444845663	6394.686937660614	34954.18157773657	35010.76081272089	63611.46535694808	14553.77748921724	215627.0010791233	125188.77674694764	74304.97518776008	8632.094012666681	67386.69777413047	63042.90747584467	5629.178965029852	41168.60600300658	165153.12387877636	31798.78827621224	245614.43065475603	168693.47012807336	26274.62427417589	378341.7108749495	12237.31114843361	37934.79373480797	31096.73889007937	12225.92380012515	18802.97636977228	8629.203044770353	10886.899689835182	33161.91895919749	51575.413264908864	1239.2031961879115	76426.93318304273	13674.946722908457	69420.47273896853	162796.63082791603	15010.009648516076	43905.6986157792	33576.73844292931	16557.553662450664
noise_ms_104	3296.742586306047	57464.9805692718	20009.1234501724	19952.04751183456	75350.67468499472	12500.864342719213	30201.59522685597	7582.425770066967	3431.977048895496	4105.255144733576	19952.669290158283	53789.47589524181	181657.5923932185	20767.437398256407	24938.537052096537	55476.35968726607	5043.687299838769	23140.043020950925	39173.02702641456	229040.16272698223	119347.27714893276	160129.19867637302	24958.67338081036	58155.65193152874	37511.12023773687	14915.82275941393	15910.311257951103	17313.241126254023	60923.24254593474	566749.1230489649	45126.87563606274	86317.73167490808	9956.92386908292	12645.568556031882	49325.34876791522	13741.313481425994	34533.84511837399	49518.61979717983	62356.07709484889	43771.6503401219	223226.39338628607	19150.022361706546	97265.32918017377	106729.92286284453	7699.5170278676915	125327.00051056876	5768.29788149543	256751.13939946453	13286.234649707088	249850.87604655648	3820.8286785088703	59056.31457803192	6026.714562062549	11413.038275635714	304217.12348065	67096.8838780708	135246.79647965974	4095.737006419796	24036.75615570017	105553.97971371026	42936.50147117179	2777.3763822337214	31594.97675681865	46315.828616254206	2734.939158078628	16505.859802927727	13049.333724841516	22954.36732878754	150671.78209622248	76083.02603190087	128426.02998684428	11645.350863798176	60351.15985528824	107961.32007438374	40900.17345525616	4710.974818772547	47020.958364441605	7053.443497467885	41775.021342080734	7614.916134441605	13379.933190497612	25910.804335574125	3380.514261314987	8495.827799358938	17515.852776675485	38291.7598558829	9162.783203817658	18542.4070241866	2855.1331219205213	439006.84538472776	6899.274472133684	55315.745198180586	33193.9584557568	22718.20068447734	20582.89200621085	40405.07417370664	62174.27333235893	32735.64529148997	55608.7468877072	16327.444068536046
noise_ms_105	14505.993276992322	25639.291710114787	5831.09219506277	7773.437217327402	114237.43924437754	66014.58928914122	23588.390887884485	10272.510425770024	13507.815927004787	7036.32364618383	34270.35890431142	146888.9997040679	19494.562934301382	42591.73097945734	37356.75938069022	3614.955129269407	40512.1844776646	20678.79165503293	61532.85706152451	76445.23297882064	11548.724801580722	72566.29271931098	53991.11875985868	25089.7179952485	9866.6125382542	11484.348836987258	118489.3375550237	115507.79533787436	4726.294031873665	209125.584660365	34147.6641136668	16766.110027162	24891.268323955763	9761.737027004458	164822.55851044683	38878.750293084806	35415.11034159987	21114.92352458809	22529.480680555404	42336.52634718236	675774.3124550858	37711.41240037372	135811.58296311385	26456.94678143421	17959.48532398805	5039.740078708596	21047.48755043791	402004.8539812605	22993.539633497618	23031.30540804781	39358.89702582488	9730.031012545243	17188.78041927751	14906.608568077403	14304.844229293809	95761.33458926264	81722.36897341996	26008.8795398316	56102.45083014153	38105.01717428198	8719.021478584229	15836.262658363365	23262.25009603737	6799.69700684711	79144.58035930093	41447.72225307197	84216.3109395272	20631.941600239745	254346.91724897505	106865.31770723502	179938.62593568003	137389.6663299013	43168.409159211165	307836.636242225	14555.323961094296	16870.944055791406	247459.03469812125	14752.610047824795	49560.030795201455	13521.613389610811	39714.29946885853	29751.15423011749	22625.201959833725	1516.7156758498445	38723.57151090421	20068.79885356353	27727.42060348792	29555.43407431388	2534.0601240977185	339348.4901906731	31398.86469644504	23559.15888240992	223984.69954871	14809.760565112992	39248.94506780995	79392.4397909586	4009.994572962528	9371.51699154998	9827.485935032331	33641.64301470439
noise_ms_106	21877.45738682561	10582.41837395572	28803.44888032733	19106.6724393426	105982.6267913171	20282.19316974708	165170.81359519807	66874.63352584618	15314.85120253168	16783.271251826704	397566.813926995	287427.9488976592	7284.968564244423	134452.48530436915	12494.176167510752	18976.41068683176	264544.8057581046	94969.18021962004	40522.70554435856	57716.48065508872	7954.704499987009	1643.0339318199772	7925.939836876121	5501.372128424043	57393.55222538198	17552.851980887233	5581.667130543459	13007.739662523878	13162.661501158238	158479.90807243905	22590.43552394916	5855.184326344099	14196.457867986175	57612.24856872194	125331.77533165236	74123.90561656439	26833.25152325481	19360.83716978977	66018.65796358447	25097.473212057528	135898.97693319517	21438.08387976341	47953.35493582541	40046.51463817403	12908.053153298162	12852.733504818634	9090.781300997009	173454.32151754215	8729.471882298394	510847.0473651159	14107.597447590291	24451.24509022024	4023.4847653007314	16392.863034257705	109341.32165966816	24873.07711507353	24423.114266929693	5487.83141829801	223590.99466508857	16563.575762959692	17993.68196456555	6485.540133638339	36540.55654610829	1909.6800950020745	6488.910794291304	23935.22869433971	69519.3060853961	25979.303027330745	177335.72232962106	21447.50260204617	20982.96914826389	8296.674903878285	44079.38625144918	96900.68159330876	11488.233514081558	54388.16567777675	75268.55574024553	11222.752438925516	284695.20920017257	13761.938557785465	17898.897236992438	78313.65355171949	39523.74152524431	5078.891112704732	22719.41968016715	44225.191991427775	4168.772480201552	16997.044898239827	8294.71358622282	52088.83128222993	45220.90678337723	4572.906672283109	21680.85884142762	6247.393081299571	36414.01830805137	64858.91076922903	12004.189529603813	22982.56890013862	61888.17458713412	3365.486059494608
noise_ms_107	5043.618434120535	57490.481278850864	36170.69760651817	20558.71192398016	102086.0128138477	77073.89196325491	67615.1295549979	1988.9827538518207	8689.51198540572	11431.623410394162	3113.4057072966093	221942.2774222085	3802.532347946418	160432.1222696342	8722.459598761077	43847.6438130675	344252.77456306835	19602.472130107224	40577.077714561456	72489.26797512743	44456.0150622686	37579.40735946576	6331.945013403128	12224.155890000986	17607.754481403623	29196.484034723384	20775.83931863152	53470.37702306889	57484.129360110506	1883140.9113599588	101073.18720039692	7137.535044230082	53088.0347664468	41866.13949004824	300716.10402449913	2845.184750030591	12184.86022455752	59928.69706692876	56859.959836985305	5312.747879159572	24815.5232023352	51691.9270111008	271478.8218589849	5112.927289736775	31910.015875302528	13378.854493625844	15912.428560600894	42324.76136650813	32455.012265249155	359304.3768271976	21677.97829989321	80691.13226159247	9775.034363311206	4593.757746166169	51639.00661618912	124008.9782092838	29374.434967287467	95475.99865645464	9163.832687854783	4845.53115743125	5983.991316758295	15752.332519851816	45521.00523100216	11800.906408911853	1908.928284294624	12489.589380034182	347717.49202441005	4236.377163952542	47919.05608824821	79380.83809499582	4831.532398575381	10885.709725821236	62748.11215954119	107530.808611791	4029.707742440879	3622.835188490828	187377.7955374872	6840.815268744717	127339.53114805077	4214.283812202931	42568.45880267092	30126.990231545384	9586.461204651385	40570.9589829613	26527.15869682428	25894.499492338706	58383.73401560116	5079.5958363019545	16364.79332387408	213195.26025094345	6531.594836189826	1679.9297716882056	205995.80198153303	5320.285174970873	22990.03534643061	12661.10934897304	25315.621972113862	88555.72031784552	8590.073159517608	3846.809152900127
noise_ms_108	50620.53457221858	14780.854505818052	25628.28856546587	14515.746592373924	131263.63346093602	110423.70411615116	16854.023651895237	6118.529002143942	87929.56656371283	58151.54087527935	24843.03805422052	124774.33806381072	40134.53939028176	20236.00827206259	11074.814012565465	8906.95717385489	11106.591293789574	20389.540290679965	38126.97236137633	158314.7585918614	95625.75363704124	27914.325152276084	86136.74993546084	28393.734707299776	28299.23215384761	59108.35414319072	9021.60159115612	12204.05390433284	39934.41161446644	315021.3750109114	12042.738768346928	184665.53872423808	43404.09823204055	34768.90493856835	177640.4221819453	18759.87733894871	16999.589394291765	23783.20119401118	29547.2796124326	42038.24714293447	97168.70213953745	9073.883285424943	68983.66214492041	8450.099304544838	12770.27158061795	3078.0330128582136	23654.194966564075	95413.84387183945	24680.4497506004	614804.7726666855	26771.82550429602	58541.30144422953	3280.5039504871097	38695.39064879832	533232.9919099003	977624.3670929148	36357.32113423294	81854.86617196027	100189.23976828344	11173.15274718318	11975.408626891818	11091.74179112035	41820.450315693735	1641.2753003129114	7620.754263797827	2553.5156387698858	16380.35642646084	4914.31288793624	57917.97301233703	2433064.5499582607	202240.2222613521	23578.95801972112	36403.24105113595	643696.9749347557	19450.627656939785	6499.974233028172	203573.1204654784	3497.8942851412085	317021.4292873072	41149.112609258096	19989.69307027494	52396.32362368029	5846.719871637734	11185.411568877844	19622.299800683628	88932.90562324204	29914.96134908024	9320.27259830154	7091.239224950319	17458.501744873178	19159.893356666154	2503.475098292185	16161.071343111857	25552.47608922389	6443.964959980369	25702.23271666453	54839.92331871873	21238.35853629821	25702.118748493027	1581.7190132302812
noise_ms_109	15511.19473886524	38960.281726134206	99168.16356456975	69280.9143518593	187241.61953883583	8289.007895295405	20247.83679468407	3930.42003400126	37421.76676234883	15702.23687624268	10036.358746882572	322152.1983228506	46127.1780438465	51621.682760578966	19263.563573421347	10154.551833056315	302358.46681199805	13273.65653742954	5342.730354363918	146919.71978454795	46872.01079826258	42531.26027689554	14345.831446057697	3183.69647226244	14946.099143331874	26300.791998535813	3586.960569927837	45996.23756243217	130635.66843228466	292854.42666977807	51528.40027937456	6955.611444510018	9956.48346897445	27348.45764957746	85593.13643015943	29977.94357416097	23338.90227285859	292747.2566257514	19369.33361926402	20824.46770200503	77354.07883003495	8417.340355322218	341203.115418563	39464.14850562681	8351.730984021731	16392.932943979486	17512.072567068255	484660.4133298975	16431.41164525596	109606.5443648672	2205.5487152233686	89189.92250459647	10187.538600372038	10898.781934906072	74443.72362090183	146726.28990382233	37319.378442058885	42308.67286641444	442241.6456826892	18467.113290718127	21449.389292546595	236450.02350214645	10477.67166882608	12522.653852668023	15696.004420437082	54691.3825369096	45363.78745661863	8656.723514545063	142189.83187536176	151836.1300046673	26265.44656664941	25694.041467274103	59378.41276726699	164562.2360834572	23287.522207755163	21361.008741743208	153049.631025887	29823.77459660825	52756.90100918346	71654.97851692689	11018.08529303578	203721.99767809903	41935.60005995516	5320.304698107067	4017.3652634320174	176450.5225793227	23645.74187623988	39683.503190135874	37601.115611274174	223873.04690277777	38051.999655020525	1768.8703842475152	49579.59970261483	4726.316895977684	18397.1116880076	67095.37899583754	14401.987606757031	34756.0478295956	43760.80793977009	55395.62546956161
noise_ms_110	13175.347176344592	110975.53935897964	32371.6869836567	44742.52539310526	32394.98042473384	31077.3452287178	57885.848033401766	23647.89917256108	53778.24284005333	9671.0807813537	7828.307789051343	41402.92184041016	38804.18794438941	63124.29871772448	25843.512007796915	126342.1283261573	161120.6830371119	25695.85820375869	25157.989845922857	29188.209134887034	62067.49917339853	83822.29859978346	4171.191667445136	11868.429152575882	17837.124360490532	41571.91249368573	6716.966976985289	84360.00732438563	118018.64913356277	409953.7296771208	23946.94664329864	65252.412112801554	16365.840719469355	30476.34313175315	933573.7942592488	23009.612268541485	3357.596137595497	143048.7026874183	193704.4583899552	28810.391095393083	203524.5235623612	58711.24142205079	24044.44379569181	17283.83734781599	93540.49246426052	420.55054690867365	26404.03136626909	319084.46377391275	8171.632139411186	563291.6808211544	4378.947963020895	25797.74750262578	6786.585460467254	2736.6703383014355	156823.21900056218	619777.370979418	65910.80062621726	39265.699430523455	247351.3618730402	10173.41041167235	15195.194874495864	4071.13388885786	16402.4620291277	25542.77271088791	17537.548129214603	3882.067091804586	22191.39782206917	6742.544435604204	346971.0699291408	805029.7484120349	43102.17914521026	8258.75529036702	36931.86500167822	114049.24878639204	10719.134391101848	5940.878273717977	145529.86069493147	4548.603060856844	125531.77169639962	8628.459588642485	101664.43977094976	19178.47425724663	31712.95681292188	22288.748115198017	10741.87135816866	64016.55668860195	11642.142375257032	42923.458452229264	6550.091778058724	68246.84321214042	252227.8194871421	7395.670267768439	26228.793241402826	32179.18092513496	26858.739632288445	75401.95598616471	13876.291135894458	105278.0070628995	36096.70475073141	10066.163982020542
noise_ms_111	3753.0204784959847	38576.85038251797	35529.92563763274	34058.95691453379	94971.14549376097	22574.647150205124	56354.31754527218	10028.827188591937	43858.98902117049	48045.34982366086	1915.5410663985367	217041.7126852561	6792.583279413096	122500.7089403898	163967.73324818863	17324.12026432845	48094.62564217841	2534.611397857484	24149.4761863738	99361.64674506352	9933.858140527256	39595.754226176665	18413.84619247224	39589.71899527095	45963.86800359404	82864.89735990901	36070.73044253903	44255.03457951035	13828.70434729265	214594.51039361896	53367.84571718997	14576.84292818846	206896.51931298577	131116.04820857928	877762.630236862	8307.454616764235	8009.17102463017	53869.26481740849	20069.374777828183	6510.856442920442	86283.44820019681	12291.157467765215	16271.257286425282	105988.9286948219	13318.60309058458	14389.675616351473	27949.737473593068	586281.6883012103	46369.44122939081	259055.29184432296	2753.9027191041023	123129.88339954145	3097.0506986187565	23657.823662084127	1295033.3690448063	55310.59393093405	74860.12414088126	80317.74594481809	34689.96090982638	9768.067903140643	17420.57692914956	16996.03993247202	11849.229283473433	11209.250374999456	8098.848877051364	12304.81193774084	30380.111336837945	30200.26393396024	37860.86426195933	50400.438965224326	18285.0280956145	39672.41651879272	4765.106398059495	31637.37146378536	42849.93854385066	4323.953351260474	209691.6609958738	24723.993053374168	28530.84569855845	58697.02758558699	20622.72346454196	88490.23269732551	49501.71805356499	45068.38430154244	13090.37360255229	37161.50956581146	41189.37176742297	3268.037889188456	12383.938821779831	60541.41886664682	33825.393966145406	14228.286148928457	50445.314744053154	58397.51554384425	60516.02649115059	58186.88291895092	5115.892454138049	25285.14766054524	15661.524904354306	34332.401405485296
noise_ms_112	33952.33973707197	47379.14065436313	20909.46281458514	54828.09892152078	57921.55516536463	37723.5267389306	14451.566722674715	18847.32263434845	41295.84678673844	51494.456920998666	70566.96075436972	115402.614005002	21699.311474868035	120997.336615802	5593.333109451728	185808.39628725825	7801.228677480376	14424.031435532395	157150.13821071346	50961.51667459163	25364.2635508194	27114.31576502498	15715.185187686717	500.36377341780303	14969.4861436169	49227.82583069916	91643.49880171126	3147.50015392306	12444.05662329343	550150.7527314728	84118.47433106475	3934.577248061324	36515.1827648406	4387.788600339532	38500.1579627682	2712.06011027409	32233.82260000478	183663.2653538959	11817.227139876371	28669.76694616048	351997.7183919	30877.444146017257	315267.6165049292	105764.14433894488	192017.9852704969	122110.76025828786	66693.09153738384	181055.4941928788	5353.602497362914	872254.3207590092	4528.582914400905	48546.04429878025	55265.56169125031	24584.321734888643	758586.522728401	692182.2092013325	71219.030869844	21010.37645096829	41971.9113118043	130431.95873361138	8364.525610079558	20163.42105538769	4692.298537275168	29089.83656316953	13482.732507415843	6209.889486801858	21897.37037825781	8384.17156724766	170183.4155683008	638816.8820394509	17435.145091530027	81775.40976149864	41801.99274451837	196592.49280560136	52327.152647466006	17121.80878729024	61192.17695911666	4163.611106159349	127497.92782228542	19858.29113217245	16227.251407172273	30980.93080001552	39843.79890842588	32795.665331288175	1049.8768511791584	78322.95672894336	28377.95877117612	7721.052837451954	64975.36109854376	107201.28256553473	12587.24932001223	7941.229466173119	52442.90144746536	22006.97263795972	46926.524719677785	57038.31289199396	23215.38087724122	5134.526238822377	79590.53060622788	11206.585036642871
noise_ms_113	8175.855889170987	147918.0144753851	49331.67274840865	88970.15184850138	70330.15473610951	80365.3138188182	7040.4129726690335	6630.483507330459	62333.16485328952	25104.78093926216	24143.93629395032	36578.95308575949	2431.6659242360106	13623.008660936752	69814.83031920253	18489.336495557585	5782.090993434475	3205.778672782147	22473.27240146245	76214.95879346084	30681.248782834777	14052.265702739584	7301.596220655258	12433.9878789195	12321.31843497994	29454.02019801064	35554.32781003107	26447.56196291757	79301.4788304357	198540.0162648646	118618.67189877266	75062.3441380552	61981.280217389736	105831.275672558	203914.3246407397	62441.15557543359	22289.153363616155	279098.71704660094	22146.665415650223	45074.67057574159	1453186.8450222677	5095.626705528295	153412.04665302968	54116.59609406346	106725.2193365756	59678.86828942032	4511.626005959634	112392.79576909934	44802.38472108533	198682.8876912347	1644.0716876776826	37601.12449855683	47622.37448507368	12168.143472418084	879134.7098709312	132506.45814233832	16716.868428733163	6456.12485033938	146835.215146989	7767.297540142957	25453.9056333679	67930.89251745016	26731.172147336416	11051.497936909947	25413.16062522652	4630.050498775779	485248.9443206037	25328.496052283142	134852.55605760973	163757.76356421236	25064.59851930364	35228.97010877438	27627.909569554875	216513.38153302003	50781.22488295328	38617.18132677658	161733.4004454406	40833.00888663702	111350.92203890024	44091.764335289074	13496.232059711603	387936.2403903512	18548.46587173601	60723.63590040013	3183.7928126335046	8312.009137145402	3518.633501170689	8380.162746658893	8779.208504741227	563300.277012128	2202.320925768903	82653.6567609219	17821.54404541528	51890.800773552844	25361.196140108736	72121.85633683113	22582.189951823697	14737.86092204061	88807.02660300452	13226.406765502792
noise_ms_114	4649.536260260085	64234.77291231581	53199.31145599442	58369.822958375335	146364.30830749357	11032.079233795332	174149.44642296658	8332.998792561228	20554.73019628753	9402.782686342938	8441.552091329786	401063.1208986455	151308.0599095194	23046.226638954457	47919.56637849444	62337.62215802619	130165.72877906697	10308.361157657087	16144.39720296125	75377.35267810876	70013.64796509926	15893.895119160316	2949.7999633962954	11897.34539618641	1713.044158830695	14349.90710721771	30425.00163386013	22806.958002015323	58409.60373569557	577158.0296989554	79181.36753128473	33691.471754336155	21680.01814394332	47359.05943364134	101376.90872712276	11030.24506258499	6213.811816852894	45079.87515314677	37237.98915121457	14114.172457513543	29135.316061229885	4395.581592415183	180990.46163756787	16110.806399745012	16920.938542027245	2246.6346954216283	39833.63202249069	14804.632774168662	19116.2876558926	57634.57578037912	29370.72249331064	95593.27694863766	8903.523860120536	8039.657127176988	281135.2154035088	15919.90924949574	86773.02485909924	8406.171785218605	17644.29017801594	80801.52463922068	64582.19606174495	51725.52652203317	26234.7541496499	10529.42253999969	34739.145420639245	14615.726108824909	43818.07848981788	32967.26667967903	686394.2445793289	78192.07254958186	10859.902339796656	13283.63747060946	5640.53321627359	255236.76678374404	28833.56701588624	29722.60407500926	257307.80849977105	1849.1891934334767	138824.73284557834	200576.07258486387	14646.172843200076	16949.82552571843	13770.105509351146	5480.255466034994	2291.9954621891025	83290.87627062664	11513.69256176451	23496.35264460793	19714.32611819779	398568.4521828536	18703.51254198774	4962.093444134869	6569.126378990766	63006.75792253408	24179.906162205792	38836.37654652132	4018.795242273389	7779.504217741	3227.522164489036	14952.697010689324
noise_ms_115	9845.9285241957	23593.323301060755	15458.260883220128	44769.64425675359	26756.36388450504	27140.24538900568	17905.244660218832	22813.019754389235	168658.45648379182	74387.27641022312	8258.064344997129	265520.97392291424	15648.318648515133	397544.2423353838	26235.49047019494	9601.901823570532	28964.99990503054	2825.943183340198	16179.80901027691	112185.82141265731	17560.327107172412	14864.796173424218	14534.973937006142	18262.321698198582	9882.606127616358	2774.3475459217448	9216.14384627334	11680.326969850106	40637.61717055599	1207767.5014315406	73760.53491706167	18988.324730963017	13545.128727953646	6538.840205017786	192370.0520449576	25484.492976796628	20168.298702248805	28271.48744291605	29619.67079837573	18208.390483611067	79996.67076424278	29778.936922227	92810.91064987582	20439.81987837233	28292.945247012274	18655.395824237603	24534.817720372503	206295.8852631682	25617.86620509492	162655.2385026602	8190.372962213303	56387.55157198892	22261.830232213524	59078.09269804853	74910.54041232295	49778.12744279147	21958.12605946112	23425.891332607	145330.62459209925	9457.81397152053	9150.178255956382	3113.016961759693	12598.9521175887	2924.1567743449154	20550.4536505105	23915.03087876593	66714.10320778807	12834.248472407367	145894.3428594119	360109.7504611748	3621.876118765641	42900.45493461939	23447.24521091844	154605.7601612584	4023.578882097693	5808.012979329052	401711.6359466817	25911.889481959657	222722.02552634332	46719.20927963876	25807.490222264263	143912.5763823767	6799.274500120961	33836.83154332442	24798.979831151475	44809.6390945984	9632.74590167916	11966.50167337122	15990.720002777784	139002.83216665292	33087.32550100282	16033.267025399087	29221.999670500016	12930.591108937886	47105.5173491996	25191.48876183848	6999.2219002401725	19084.93470463672	165971.023891962	7352.227779989414
noise_ms_116	13598.366998301011	126543.47652592568	18916.175501190537	24947.633234916844	91769.17495812562	28299.79529139643	51240.10746311087	28720.999672115635	3607.819193021032	53341.26992769016	112280.6428003144	427685.6075462911	15975.7820353621	52961.19858569975	9094.705123709622	198566.05921293268	50576.506079343606	8222.859498484853	12946.6353340084	18794.60077489592	12887.528945041273	34517.289583672406	17644.123622291667	38064.64101971226	36350.07761054708	48911.097384762405	11441.350884913194	15487.731299233748	6779.234658836344	220354.0519774204	198004.8977367385	29319.52084159629	457370.2982416072	254425.41087496097	274226.4895753637	2696.423646331376	69381.38484501936	176807.6309256501	33154.17608885192	3642.076674912024	322598.46387812163	38122.5220637063	170184.8549837728	14690.82192756783	170199.6581678813	4301.108877068614	9925.326412527334	175827.00195944728	17667.899619811866	289110.1890926163	3789.389652312498	141996.9495916143	153758.10528380203	49770.710104618	77583.50904984673	155142.74301078203	135580.0327930278	10211.035179150964	91736.92396778456	25276.58340113992	65717.1422628486	17806.34432711325	9519.87757003691	9982.289794407709	53122.06604962302	12121.748006321528	338045.4986858887	17265.583211311347	70869.29782118545	287658.0004558897	64368.20802546288	4085.793332906527	37630.394985756175	45036.02092682673	48704.7586767472	11758.060693595417	35471.322509736114	2624.603887771756	46198.722499750125	13558.540933186312	7626.582451291943	27415.977631870108	155614.63123256815	55988.16341035746	18999.51672509056	24391.121447451573	40282.07368454015	13664.395832631912	19281.95442440701	24757.315650991324	2174.8856862123744	7207.979927355082	2677.833765063225	59814.53002944328	33493.475187510645	57269.7014128056	16983.703626501712	31762.23180961327	21152.383368599752	8554.655896865193
noise_ms_117	6914.5260511185925	66075.3407433338	53487.31548510223	60818.642000112886	17547.640725921046	14119.249171599506	31761.447488467664	57921.2378789678	33263.55288748231	12364.92471755236	28132.612922332555	185710.9948241098	35324.435305752544	60550.17399838251	14425.96843385392	30921.370131373456	117155.808609063	4583.843173521842	91950.05584909646	31278.019444911944	112065.2375209698	37542.97251477073	8688.299285827617	4691.91972181514	4861.495121691831	36109.14446049182	5667.204458392689	11313.153815122956	4173.083186832388	220511.7980436844	18235.756606400595	8573.287921093422	4578.1477632491005	32710.54602468968	323148.1549758337	22306.011153543903	28210.50998495156	108384.37235283162	211520.08881656505	18934.741955054527	126788.16169943048	4430.125832203985	416959.50898042426	30719.821354087944	109986.63985194948	27710.509499549924	13144.661049188033	144902.1571660831	29658.06058505521	457109.1588678523	8679.870102843412	71296.71146575751	7417.211385075571	66090.61742616892	1173331.5714314303	24496.41368146549	12590.604163160142	5798.155291235945	58144.45829283488	16823.177673562208	6289.534368034316	55694.95404630643	14505.689783863636	27870.242620578167	117968.99777666264	8615.602599415675	225383.5363261969	12885.262387902916	18688.605661721605	57293.55985790103	83082.57941030306	6444.691013283612	7949.443132810635	107204.94999159029	13168.835900519276	26547.81648720732	209975.314484012	70551.77929373365	284663.95704887284	41614.69746967134	16076.804525197542	90583.0755324787	24780.496428627728	7920.667691470207	14863.276508296212	92617.85350050485	12549.517893070231	71113.54815974293	66774.8517779397	33965.35219374521	45655.76471270208	15650.481798267863	140567.6329056489	19243.639541429333	21517.35330796032	134430.15363080244	8491.564287431142	35233.718010314704	30004.52359301555	9609.37769309873
noise_ms_118	15579.272273203936	43410.46025272704	40497.14435335466	12572.103574883817	163552.4307033293	21884.46234701337	24453.145607882176	118174.50045471512	32716.161225221225	2642.3785044554324	40527.77164128204	642648.7244015193	4993.974350504168	54859.40258544624	11072.551901095496	11889.664393726758	47704.61922327862	29227.714297518643	72538.86607996885	42625.04385050711	55801.619941243385	43357.25084092763	30898.744565869256	9704.273586343816	62246.61959330928	24520.21491386129	38871.08116677826	9258.439957668908	33900.66554323354	476960.0070191683	154162.86929793778	6303.757522503786	17927.240510879798	25390.52507081243	225578.21116418025	10625.077262362827	83204.47465193341	55544.96320589422	12146.21057467839	3485.562090222224	887506.3194513951	15803.382445151125	771847.5143937694	18194.13065495848	18968.44676125786	28370.928403566344	23381.03123293647	271339.2407401326	68730.3761211016	206551.58923233591	20056.44860825456	120749.4351284725	7968.559369784025	52447.61363058639	71635.03749830395	108294.32668808204	8871.130550558293	12066.206465433232	113652.89592818468	127659.0734812686	22258.377079643906	21112.758876094344	10467.28472516741	20270.0550116658	8402.012293695065	24090.38813787155	28952.4463979006	80424.47572800492	197479.28876546145	101179.89050970544	41130.7468974302	13195.2346223892	6592.118458940904	277556.9764829828	19699.46851045934	3217.94131206411	200676.78025795912	5191.652063298712	161686.43426274945	30825.619071261783	64357.6225232551	111998.268281281	14330.69795178894	5138.9439752034805	8077.6970341804445	220970.5391203895	15894.548530241018	37886.223358522446	10330.055633753704	462533.4887033715	69315.66384883913	3682.132643981128	68528.28818706125	35337.01524924313	34679.36532388648	175226.67826105806	15474.417669954832	35140.201875564766	92868.2155218705	10771.349485250954
